,gene_ids,feature_types,genome,mt,n_cells_by_counts,mean_counts,log1p_mean_counts,pct_dropout_by_counts,total_counts,log1p_total_counts,n_cells
LOC102654550,LOC102654550,Gene Expression,A_mel_mkref_out,False,53,0.002463158788805368,0.0024601301854637317,99.77491824860917,58.0,4.07753744390572,50
LOC102654345,LOC102654345,Gene Expression,A_mel_mkref_out,False,3828,0.2907801418439716,0.25524679669862704,83.74315199388457,6847.0,8.831711917821577,3696
LOC724368,LOC724368,Gene Expression,A_mel_mkref_out,False,11335,2.8173440353335883,1.339554902091664,51.86223298084683,66340.0,11.102563386249358,10142
LOC724604,LOC724604,Gene Expression,A_mel_mkref_out,False,11724,1.4014948825752749,0.8760914111919997,50.21021786214804,33001.0,10.40432344467275,11156
LOC412456,LOC412456,Gene Expression,A_mel_mkref_out,False,2375,0.1322036777508812,0.12416589093777627,89.91378944239182,3113.0,8.043663352393944,2325
LOC726989,LOC726989,Gene Expression,A_mel_mkref_out,False,5861,0.4280375419374018,0.35630115344395014,75.10935575657196,10079.0,9.21830854162536,5634
LOC408789,LOC408789,Gene Expression,A_mel_mkref_out,False,72,0.0050961905975283476,0.005083248968275912,99.6942285641483,120.0,4.795790545596741,57
LOC409983,LOC409983,Gene Expression,A_mel_mkref_out,False,12291,1.5034611627808214,0.9176742394982975,47.8022678048159,35402.0,10.474551841293858,11558
LOC412801,LOC412801,Gene Expression,A_mel_mkref_out,False,15962,8.669129825455473,2.2689383183898064,32.2121714018771,204132.0,12.226527021176562,14429
LOC408793,LOC408793,Gene Expression,A_mel_mkref_out,False,8116,0.598292776149828,0.468936044673709,65.53276425871661,14088.0,9.553149630053277,7766
LOC113218742,LOC113218742,Gene Expression,A_mel_mkref_out,False,67,0.002845373083619994,0.002841332672131662,99.715462691638,67.0,4.219507705176107,66
LOC552336,LOC552336,Gene Expression,A_mel_mkref_out,False,5871,0.45224444727566143,0.37311025435120093,75.06688750159256,10649.0,9.273315171137572,5678
LOC552809,LOC552809,Gene Expression,A_mel_mkref_out,False,8066,1.2948995625769737,0.830689078971837,65.74510553361362,30491.0,10.325219633108164,6593
LOC551403,LOC551403,Gene Expression,A_mel_mkref_out,False,6878,0.6687476111606574,0.5120734116511851,70.7903342251667,15747.0,9.664468652063627,6581
LOC725209,LOC725209,Gene Expression,A_mel_mkref_out,False,91,0.003949547713084469,0.003941768725111115,99.61353887968744,93.0,4.543294782270004,85
LOC113218557,LOC113218557,Gene Expression,A_mel_mkref_out,False,8121,0.8138191701702977,0.5954346610405888,65.5115301312269,19163.0,9.860788798003012,7751
LOC100578955,LOC100578955,Gene Expression,A_mel_mkref_out,False,475,0.05877606489149361,0.05711358523268335,97.98275788847836,1384.0,7.233455418621439,396
LOC100578609,LOC100578609,Gene Expression,A_mel_mkref_out,False,6214,0.68777338939143,0.5234101391708382,73.61022635579903,16195.0,9.692519577152051,5789
LOC552731,LOC552731,Gene Expression,A_mel_mkref_out,False,10130,1.2064381874548775,0.7913795354918237,56.97965770586486,28408.0,10.254461275355103,9584
LOC100578446,LOC100578446,Gene Expression,A_mel_mkref_out,False,86,0.012698008238841466,0.01261806457115389,99.63477300717713,299.0,5.703782474656201,74
LOC414051,LOC414051,Gene Expression,A_mel_mkref_out,False,3312,0.18690279016435216,0.17134721687741794,85.93451395082177,4401.0,8.389814262086407,3125
LOC413137,LOC413137,Gene Expression,A_mel_mkref_out,False,7798,1.24822695035461,0.8101418834991123,66.88325476706163,29392.0,10.288511829739507,6979
LOC113218743,LOC113218743,Gene Expression,A_mel_mkref_out,False,1257,0.059880239520958084,0.058155920157074034,94.66174034908906,1410.0,7.2520539518528135,1230
LOC113218741,LOC113218741,Gene Expression,A_mel_mkref_out,False,210,0.009427952605427442,0.009383786838428214,99.10816664543253,222.0,5.407171771460119,197
LOC411759,LOC411759,Gene Expression,A_mel_mkref_out,False,5306,0.44978128848685606,0.37141270952935485,77.46634390792883,10591.0,9.26785427817679,5061
LOC413936,LOC413936,Gene Expression,A_mel_mkref_out,False,2343,0.252346371087612,0.22501888863951608,90.0496878583259,5942.0,8.68996933536666,2173
LOC102654773,LOC102654773,Gene Expression,A_mel_mkref_out,False,2678,0.1420987811610821,0.13286760588278762,88.6270013165159,3346.0,8.115819701211327,2568
LOC408811,LOC408811,Gene Expression,A_mel_mkref_out,False,11035,1.7116830169448338,0.9975694815894462,53.1362806302289,40305.0,10.604255620227434,10376
LOC410987,LOC410987,Gene Expression,A_mel_mkref_out,False,5178,0.3148596424172931,0.27372992412871666,78.00993757166518,7414.0,8.911260254572033,4986
LOC412540,LOC412540,Gene Expression,A_mel_mkref_out,False,1704,0.15093217819679788,0.14057220376107069,92.76340935150975,3554.0,8.176110342237342,809
LOC411533,LOC411533,Gene Expression,A_mel_mkref_out,False,2858,0.1629506943559689,0.15096047741509785,87.86257272688665,3837.0,8.252706676567644,2701
LOC102653782,LOC102653782,Gene Expression,A_mel_mkref_out,False,47,0.001996007984031936,0.001994018606864397,99.8003992015968,47.0,3.8712010109078907,45
CPR19,GeneID_413115,Gene Expression,A_mel_mkref_out,False,40,0.002123412748970145,0.0021211614944506457,99.83012698008238,50.0,3.9318256327243257,38
LOC409949,LOC409949,Gene Expression,A_mel_mkref_out,False,4896,0.49237694823119715,0.40037011613943374,79.20754236208434,11594.0,9.358329249689632,4257
LOC100577492,LOC100577492,Gene Expression,A_mel_mkref_out,False,2366,0.29528177687178836,0.2587282598005796,89.95201087187328,6953.0,8.847072312567807,2163
LOC412235,LOC412235,Gene Expression,A_mel_mkref_out,False,995,0.045483501082940504,0.0444794588753177,95.77440862954941,1071.0,6.977281341630747,964
LOC413138,LOC413138,Gene Expression,A_mel_mkref_out,False,8126,0.8570518537393299,0.6189902053729259,65.49029600373721,20181.0,9.912546397024474,7840
LOC107964305,LOC107964305,Gene Expression,A_mel_mkref_out,False,1130,0.05253323140952138,0.05119985986172648,95.20108718732747,1237.0,7.121252453244542,1079
LOC409301,LOC409301,Gene Expression,A_mel_mkref_out,False,6499,0.4779802097931796,0.3906764325806003,72.39988108888606,11255.0,9.328656598794225,6319
LOC409774,LOC409774,Gene Expression,A_mel_mkref_out,False,15239,4.681955238459252,1.7372954056218837,35.28262623688793,110246.0,11.610478582054515,13881
LOC102655905,LOC102655905,Gene Expression,A_mel_mkref_out,False,1181,0.07792924788720432,0.07504183757518629,94.98449908693252,1835.0,7.515344571180436,1116
Camkii,GeneID_551691,Gene Expression,A_mel_mkref_out,False,21494,49.24160190257782,3.9168434066551665,8.718732747271417,1159492.0,13.963493398574549,16740
LOC413400,LOC413400,Gene Expression,A_mel_mkref_out,False,2522,0.17067991676222025,0.15758470545946077,89.28950609419459,4019.0,8.299037181613066,2469
LOC726086,LOC726086,Gene Expression,A_mel_mkref_out,False,2992,0.18376013929587634,0.16869593088453153,87.29349811016264,4327.0,8.372860820526318,2905
LOC725125,LOC725125,Gene Expression,A_mel_mkref_out,False,40,0.0018261349641143245,0.001824469606797328,99.83012698008238,43.0,3.784189633918261,31
LOC412067,LOC412067,Gene Expression,A_mel_mkref_out,False,2446,0.14477428122478447,0.13520748327118423,89.61226483203805,3409.0,8.134467570277563,2408
LOC408788,LOC408788,Gene Expression,A_mel_mkref_out,False,1573,0.07737716057247208,0.07452953238772879,93.31974349173993,1822.0,7.508238774678663,1479
LOC102655966,LOC102655966,Gene Expression,A_mel_mkref_out,False,2079,0.10604323268356904,0.1007889915618293,91.17084978978214,2497.0,7.823245690685523,1976
LOC113218714,LOC113218714,Gene Expression,A_mel_mkref_out,False,3089,0.17615832165456322,0.16225346767228088,86.88155603686245,4148.0,8.330622620332868,2964
LOC413141,LOC413141,Gene Expression,A_mel_mkref_out,False,4856,0.33044549199473394,0.28551384253531353,79.37741538200196,7781.0,8.9595686535445,4689
LOC412471,LOC412471,Gene Expression,A_mel_mkref_out,False,3813,0.2389688707691001,0.21427947785123516,83.80685437635368,5627.0,8.63550941823428,3699
LOC726080,LOC726080,Gene Expression,A_mel_mkref_out,False,8507,0.7482906527370791,0.5586385407203459,63.87225548902195,17620.0,9.77684665156873,8040
LOC409560,LOC409560,Gene Expression,A_mel_mkref_out,False,4467,0.3578375164564488,0.3058933728295563,81.02943050070073,8426.0,9.039196115772354,4360
LOC113218721,LOC113218721,Gene Expression,A_mel_mkref_out,False,2564,0.13628063022890388,0.12776032344337526,89.11113942328109,3209.0,8.07402621612406,2499
LOC408808,LOC408808,Gene Expression,A_mel_mkref_out,False,13208,2.4758143287892302,1.2458287907835317,43.90792882320466,58298.0,10.973340219532814,11990
LOC412589,LOC412589,Gene Expression,A_mel_mkref_out,False,3152,0.2156962670403873,0.1953169719492386,86.6140060304922,5079.0,8.533066540572527,3093
LOC408820,LOC408820,Gene Expression,A_mel_mkref_out,False,4286,0.26474710154159764,0.23487218246290814,81.79810591582792,6234.0,8.737933858114136,4135
LOC100577497,LOC100577497,Gene Expression,A_mel_mkref_out,False,338,0.01494882575274982,0.014838193245135316,98.56457298169619,352.0,5.8664680569332965,304
LOC100578947,LOC100578947,Gene Expression,A_mel_mkref_out,False,9168,1.300930054784049,0.8333134128441627,61.06510383488343,30633.0,10.3298657822245,8780
LOC410998,LOC410998,Gene Expression,A_mel_mkref_out,False,7240,0.6152800781415891,0.47950836463647817,69.2529833949123,14488.0,9.581145019820722,6952
LOC113218719,LOC113218719,Gene Expression,A_mel_mkref_out,False,127,0.02446171486813607,0.024167318421335356,99.46065316176158,576.0,6.3578422665081,109
LOC725254,LOC725254,Gene Expression,A_mel_mkref_out,False,2561,0.12816919352783795,0.12059613609012024,89.12387989977492,3018.0,8.012680929706839,2452
LOC725646,LOC725646,Gene Expression,A_mel_mkref_out,False,1594,0.08638043062810549,0.08285146461523589,93.23056015628318,2034.0,7.618251097876695,1563
LOC408779,LOC408779,Gene Expression,A_mel_mkref_out,False,17075,6.199600798403194,1.974025579818674,27.485454622669558,145982.0,11.891245455554838,15176
LOC408810,LOC408810,Gene Expression,A_mel_mkref_out,False,15098,3.433431010319786,1.4891737787198478,35.88142863209751,80847.0,11.30032612753169,13977
LOC412129,LOC412129,Gene Expression,A_mel_mkref_out,False,5061,0.366501040472247,0.3122534877997075,78.5068161549242,8630.0,9.063115652219658,4955
LOC100576498,LOC100576498,Gene Expression,A_mel_mkref_out,False,4198,1.1521212893362212,0.7664540019270205,82.17182655964666,27129.0,10.208395405652977,3830
LOC412166,LOC412166,Gene Expression,A_mel_mkref_out,False,5368,0.5285174332186691,0.42429826772608487,77.20304072705653,12445.0,9.429154565129164,4470
LOC725878,LOC725878,Gene Expression,A_mel_mkref_out,False,7177,0.6189748163247972,0.48179311949409487,69.52053340128255,14575.0,9.58713161949974,6808
LOC411207,LOC411207,Gene Expression,A_mel_mkref_out,False,1287,0.07746209708243089,0.07460836565540856,94.53433558415085,1824.0,7.509335266016592,1251
LOC552379,LOC552379,Gene Expression,A_mel_mkref_out,False,3189,0.18575614727990827,0.1703806700588968,86.45687348706842,4374.0,8.383661798791715,3152
LOC113218735,LOC113218735,Gene Expression,A_mel_mkref_out,False,115,0.004968785832590139,0.004956482155657652,99.51161506773687,117.0,4.770684624465665,55
LOC411204,LOC411204,Gene Expression,A_mel_mkref_out,False,4521,0.38471992185841086,0.3254978967046762,80.80010192381195,9059.0,9.111624399037025,4431
LOC113218549,LOC113218549,Gene Expression,A_mel_mkref_out,False,306,0.016435214677028923,0.016301618338538243,98.70047139763028,387.0,5.961005339623274,277
LOC409588,LOC409588,Gene Expression,A_mel_mkref_out,False,7934,0.6915955323395762,0.5256721855270953,66.30568649934175,16285.0,9.698061122027077,7607
LOC724304,LOC724304,Gene Expression,A_mel_mkref_out,False,4568,0.36442009597825625,0.31072950025647766,80.60050112540875,8581.0,9.05742226555147,4386
LOC409115,LOC409115,Gene Expression,A_mel_mkref_out,False,3021,0.1964581475347178,0.1793656486777999,87.17034017072238,4626.0,8.439663988907,2937
LOC552077,LOC552077,Gene Expression,A_mel_mkref_out,False,4747,0.30560156283178325,0.26666390224888187,79.84031936127745,7196.0,8.881419551507804,4527
LOC725546,LOC725546,Gene Expression,A_mel_mkref_out,False,6981,0.6228394275279229,0.4841773480421475,70.35291119887883,14666.0,9.593355351246755,6783
LOC726724,LOC726724,Gene Expression,A_mel_mkref_out,False,21,0.001231579394402684,0.0012308216226072654,99.91081666454326,29.0,3.4011973816621555,21
LOC408791,LOC408791,Gene Expression,A_mel_mkref_out,False,10508,2.9434747526224148,1.3720622515588612,55.37435766764344,69310.0,11.146358902740426,9715
LOC102656221,LOC102656221,Gene Expression,A_mel_mkref_out,False,100,0.004289293752919692,0.0042801209530049355,99.57531745020597,101.0,4.624972813284271,96
LOC412670,LOC412670,Gene Expression,A_mel_mkref_out,False,195,0.008875865290695206,0.008836706340827437,99.17186902790165,209.0,5.3471075307174685,169
LOC411519,LOC411519,Gene Expression,A_mel_mkref_out,False,150,0.008026500191107148,0.00799445917573435,99.36297617530896,189.0,5.247024072160486,140
LOC411048,LOC411048,Gene Expression,A_mel_mkref_out,False,12800,2.380388159850512,1.2179905430937565,45.64063362636429,56051.0,10.934035110290107,11969
LOC726394,LOC726394,Gene Expression,A_mel_mkref_out,False,2943,0.16363018643563937,0.1515445895812382,87.50159255956173,3853.0,8.256866848974312,2824
LOC107964315,LOC107964315,Gene Expression,A_mel_mkref_out,False,1210,0.06030492207075211,0.05855652908799862,94.86134114749225,1420.0,7.259116128097101,1188
LOC726073,LOC726073,Gene Expression,A_mel_mkref_out,False,3462,0.1936127744510978,0.17698465286576695,85.29749012613071,4559.0,8.425077902508432,3320
LOC550748,LOC550748,Gene Expression,A_mel_mkref_out,False,4725,0.33936382554040856,0.2921947441706088,79.93374952223213,7991.0,8.98619632032839,4639
LOC411019,LOC411019,Gene Expression,A_mel_mkref_out,False,2422,0.20868900496878584,0.18953630526606313,89.7141886439886,4914.0,8.500047032581268,2224
LOC409142,LOC409142,Gene Expression,A_mel_mkref_out,False,15106,5.39542192211322,1.8555824097290516,35.84745402811399,127046.0,11.75231237571864,13752
LOC100578188,LOC100578188,Gene Expression,A_mel_mkref_out,False,1098,0.05512379496326496,0.053658101241497565,95.33698560326155,1298.0,7.1693500166706,1073
LOC412221,LOC412221,Gene Expression,A_mel_mkref_out,False,5395,0.4587845585424895,0.37760359485557204,77.08837643861214,10803.0,9.287671714912506,5262
LOC100578368,LOC100578368,Gene Expression,A_mel_mkref_out,False,4568,0.43355841508472415,0.3601597554829338,80.60050112540875,10209.0,9.231122911158712,4254
LOC724890,LOC724890,Gene Expression,A_mel_mkref_out,False,248,0.011041746294644753,0.010981231267585375,98.9467872765108,260.0,5.564520407322694,244
LOC409658,LOC409658,Gene Expression,A_mel_mkref_out,False,11074,1.327090499851361,0.8446187747763567,52.97065443580924,31249.0,10.349774655164548,10519
LOC551629,LOC551629,Gene Expression,A_mel_mkref_out,False,3880,0.2629209665774833,0.23342726546224518,83.52231706799166,6191.0,8.731013415269564,3716
LOC411531,LOC411531,Gene Expression,A_mel_mkref_out,False,1440,0.06977534293115896,0.0674486665517325,93.88457128296598,1643.0,7.404887575616125,1412
LOC726335,LOC726335,Gene Expression,A_mel_mkref_out,False,1209,0.06336263642926912,0.06143618551940766,94.86558797299018,1492.0,7.30854279753919,1156
LOC409596,LOC409596,Gene Expression,A_mel_mkref_out,False,2407,0.12494160614940332,0.11773112866426402,89.77789102645772,2942.0,7.987184748233473,2332
LOC408783,LOC408783,Gene Expression,A_mel_mkref_out,False,5330,0.5058818533146473,0.40937867564600366,77.36442009597826,11912.0,9.38538551979936,5147
LOC411202,LOC411202,Gene Expression,A_mel_mkref_out,False,158,0.007134666836539687,0.007109335516758699,99.32900157132543,168.0,5.1298987149230735,148
LOC100578006,LOC100578006,Gene Expression,A_mel_mkref_out,False,2985,0.2125960844268909,0.19276358557794837,87.32322588864824,5006.0,8.518592212329946,2904
LOC102654974,LOC102654974,Gene Expression,A_mel_mkref_out,False,1835,0.09304794665987175,0.08897007525868678,92.20707521127956,2191.0,7.692569648067906,1701
LOC409488,LOC409488,Gene Expression,A_mel_mkref_out,False,6336,0.8817259098823629,0.6321893928749308,73.09211364505033,20762.0,9.940927835509973,6016
LOC552249,LOC552249,Gene Expression,A_mel_mkref_out,False,323,0.01524610353760564,0.015131049643002882,98.62827536416529,359.0,5.886104031450156,233
LOC551858,LOC551858,Gene Expression,A_mel_mkref_out,False,136,0.006327769991931032,0.006307833712656635,99.42243173228013,149.0,5.0106352940962555,130
LOC550918,LOC550918,Gene Expression,A_mel_mkref_out,False,8552,0.7726249628402769,0.5724614778362684,63.681148341614644,18193.0,9.808847148382007,8174
LOC107964329,LOC107964329,Gene Expression,A_mel_mkref_out,False,771,0.036735040557183504,0.03607639086946218,96.72569754108804,865.0,6.763884908562435,758
LOC100578330,LOC100578330,Gene Expression,A_mel_mkref_out,False,4022,0.27052278421879644,0.23942845688670125,82.91926784728416,6370.0,8.759511722116489,3943
LOC726826,LOC726826,Gene Expression,A_mel_mkref_out,False,10339,0.9400772922240626,0.6627278136342007,56.09207117679534,22136.0,10.005005695726476,9884
LOC411942,LOC411942,Gene Expression,A_mel_mkref_out,False,2257,0.12421964581475348,0.11708914680652471,90.41491485114877,2925.0,7.98139158158007,2231
LOC551918,LOC551918,Gene Expression,A_mel_mkref_out,False,1242,0.05924321569626704,0.05755470568576906,94.72544273155816,1395.0,7.241366283322318,1199
LOC726378,LOC726378,Gene Expression,A_mel_mkref_out,False,415,0.01830381789612265,0.01813831947267554,98.23756741835477,431.0,6.068425588244111,399
LOC725169,LOC725169,Gene Expression,A_mel_mkref_out,False,3052,0.17174162313670532,0.1584912087758839,87.03868858028623,4044.0,8.305236829492593,2928
LOC726307,LOC726307,Gene Expression,A_mel_mkref_out,False,10919,1.624113475177305,0.9647431152601018,53.62891238798998,38243.0,10.551741964205338,10387
